what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777124399
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777125290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319777131446
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777300611
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777307033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319777330507
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777352491
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777514952
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777575075
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777592884
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777603925
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777646509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777646869
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319777655287
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777729020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319777731419
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777775685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319777829146
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777868239
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777880108
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319777891955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319777898503
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777914144
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319777918809
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777919940
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319777923785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777929874
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777930453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777945080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319777945415
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319777948270
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319777969494
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319777983186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778049054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778057321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778063695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778156009
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319778163435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778165782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778177426
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778386946
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778388773
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319778392492
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319778399755
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778415085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778415625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319778418615
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319778427486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778430100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319778430512
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319778435420
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319778448361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319778473846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319778476066
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319778479129
