what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319764672683
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764675016
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319764677959
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764692063
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764786145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319764791005
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764795739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319764801615
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764802562
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319764803906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319764818163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319764818448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319764820123
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319764822715
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764824299
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764824299
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764826975
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764826976
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319764829934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319764831533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319764847652
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764847787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764847840
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319764850712
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764851033
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319764851103
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319764976126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765032485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765192432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765233068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765246796
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765261207
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765277123
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765279567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765298176
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765298315
error,log,,,"Unhandled event loop exception",1319765298784
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765312779
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765316073
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765324525
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765331967
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765351064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319765371166
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765372493
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319765377161
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765393284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319765455396
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765456555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319765459561
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765468835
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765473216
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765499036
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765528683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765534624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765534743
error,log,,,"Unhandled event loop exception",1319765535224
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1319765545405
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765563976
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765597840
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765601297
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765905360
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765923546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319765935903
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765936822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319765940306
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319765961481
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1319765963754
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765965279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319765968326
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319765971512
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765984491
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319765990263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319766020796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766023836
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766026877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766038481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766071927
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766106261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766173133
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766175430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319766184303
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766187550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766190443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1319766195334
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766198575
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766208281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766216224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766220738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766222840
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766246376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766247786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319766255069
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766257654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766280631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766371511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766374608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766378897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766388065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766389457
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766406362
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319766427492
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766432365
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319766436164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766508481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766508637
error,log,,,"Unhandled event loop exception",1319766508836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766537309
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766715038
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766716500
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319766725168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319766878234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767062340
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319767064077
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319767067532
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767070296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767174732
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319767526502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319767602422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319767607256
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319767614551
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319767632059
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319767673039
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319767712621
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1319767734581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319767750733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319767757864
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767806165
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767861156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767871323
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767885993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767893894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319767964960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319768001977
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319768003878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768038663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768038889
error,log,,,"Unhandled event loop exception",1319768039197
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768186787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768237044
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319768265287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768269687
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768279363
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768280168
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768280360
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319768286956
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768287371
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768287447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1319768298140
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768300145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1319768302792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768318629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768318927
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768320821
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768320945
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1319768320945
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1319768325604
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1319768340546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768344628
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768344942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768347626
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1319768347667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1319768354315
